2444824.75500	0.2935
2444824.75800	0.3064
2444825.77197	0.2756
2444825.77600	0.2832
2444825.77899	0.2709
2444827.76099	0.3028
2444827.76599	0.305
2444827.77197	0.2735
2444832.71503	0.293
2444832.71899	0.2865
2444832.72198	0.298
2444833.72998	0.2729
2444833.73297	0.2762
2444833.73602	0.293
2444834.71100	0.2841
2444834.71503	0.2748
2444834.71802	0.2782
2444835.74597	0.2725
2444835.74902	0.275
2444835.75299	0.276
2444836.70898	0.2806
2444836.71100	0.2835
2444836.71301	0.2745
2444847.68500	0.2901
2444847.68701	0.3002
2444847.69000	0.2743
2444848.66998	0.2868
2444848.67200	0.2962
2444848.67499	0.2931
2444849.65997	0.2903
2444849.66302	0.2977
2444849.66602	0.2866
2444850.66199	0.2929
2444850.66400	0.2853
2444850.66699	0.2859
2444851.65997	0.2871
2444851.66302	0.2745
2444851.66602	0.2844
2444852.66602	0.2775
2444852.66901	0.2828
2444852.67102	0.2968
2444853.65399	0.2831
2444853.65698	0.2919
2444853.65997	0.2885
2444856.65900	0.2953
2444856.66199	0.2951
2444856.66400	0.2736
2444860.64600	0.2892
2444860.64899	0.2723
2444860.65100	0.2713
2444861.65802	0.2742
2444861.66101	0.2783
2444861.66602	0.2918
2444862.65802	0.2622
2444862.66101	0.2738
2444862.66498	0.2685
2444863.64899	0.2721
2444863.65198	0.2781
2444863.65503	0.2685
2444864.64301	0.2705
2444864.64697	0.281
2444864.65198	0.2785
2444865.63397	0.2681
2444865.63702	0.2764
2444865.64099	0.264
2444866.63898	0.2605
2444866.64301	0.2657
2444866.64600	0.2698
2444868.69702	0.2666
2444868.70001	0.2616
2444868.70203	0.2663
2444869.68103	0.2786
2444869.68298	0.2603
2444869.68597	0.2651
2444870.70697	0.2672
2444870.70898	0.2765
2444870.71100	0.2609
2444871.66101	0.2642
2444871.66302	0.2659
2444871.66602	0.2617
2444872.66998	0.2647
2444872.67200	0.2459
2444872.67499	0.2511
2444874.68201	0.2846
2444874.68402	0.2761
2444874.68597	0.2625
2444875.67102	0.2817
2444875.67297	0.2839
2444875.67499	0.2855
2444886.63098	0.2722
2444886.63501	0.2753
2444886.63800	0.285
2444887.61700	0.2616
2444887.62201	0.2736
2444887.62701	0.2583
2444892.63202	0.2653
2444892.63599	0.2614
2444892.64001	0.2795
2444893.61499	0.2754
2444893.61902	0.2864
2444893.62402	0.2797
2444894.59399	0.284
2444894.59802	0.3077
2444894.60199	0.2957
2444895.60901	0.2791
2444895.61401	0.2722
2444895.61902	0.2827
2444896.61200	0.2985
2444896.61798	0.3107
2444896.62299	0.2804
2444897.63000	0.2786
2444897.63300	0.2921
2444897.63599	0.2814
2444899.60901	0.2919
